oid,veto_date,label
ZTF25aagqhet,,good
ZTF25aagnajz,,good
ZTF25aagmtdd,,good
ZTF25aaewwhy,,good
ZTF25aagnzwz,20250222,bad
ZTF22abypiuq,,good
ZTF25aaglszr,,good
ZTF25aaglstk,,good
ZTF25aaglqfs,,good
ZTF25aaglpch,,good
ZTF25aaglpax,20250221,bad
ZTF25aaglnsw,,good
ZTF25aagljzw,,good
ZTF25aagljrb,,good
ZTF25aagljus,20250221,bad
ZTF25aagljum,,good
ZTF25aaglhzt,20250221,bad
ZTF25aaglpks,,good
ZTF25aafifkc,,good
ZTF19abvqtkz,,good
ZTF25aagbdoy,,good
ZTF25aaggugu,20250221,bad
ZTF25aaglorv,,good
ZTF25aafwenk,20250221,bad
ZTF25aagfgol,,good
ZTF25aagjywq,,good
ZTF25aaeggke,20250221,bad
ZTF24abqezdw,,good
ZTF25aagjfth,,good
ZTF25aafwshe,20250221,bad
ZTF25aagifoy,20250221,bad
ZTF25aagicqr,20250221,bad
ZTF25aaexoyf,,good
ZTF24abqykxi,,good
ZTF25aagiabl,20250221,bad
ZTF23abtghaz,20250221,bad
ZTF25aafxefh,,good
ZTF25aaghlbd,,good
ZTF25aaghvcm,20250221,bad
ZTF25aaghljd,20250221,bad
ZTF23abjjaxz,,good
ZTF25aaghdbx,20250221,bad
ZTF25aagljhr,20250221,bad
ZTF25aaghzcn,20250221,bad
ZTF25aaglspi,,good
ZTF25aaglsdj,20250221,bad
ZTF25aafwfvr,,good
ZTF25aaglqvm,,good
ZTF25aagllzj,,good
ZTF25aaglehw,,good
ZTF25aafwfga,20250221,bad
ZTF25aaglhtc,20250221,bad
ZTF25aafktzs,20250221,bad
ZTF25aagledm,20250221,bad
ZTF25aafwdxq,,good
ZTF25aagleib,,good
ZTF25aagezfh,,good
ZTF25aafuujx,20250221,bad
ZTF25aagjfgy,,good
ZTF25aagieqs,20250221,bad
ZTF25aaghhvw,20250221,bad
ZTF25aafwzqv,,good
ZTF25aaghwhw,,good
ZTF25aagftil,,good
ZTF25aaeipwf,20250221,bad
ZTF25aagihat,,good
ZTF20abuhhub,,good
ZTF25aaggsjx,,good
ZTF25aaggvje,,good
ZTF25aaggqra,,good
ZTF25aaggpsn,,good
ZTF25aaggpqs,20250220,bad
ZTF25aaggpma,,good
ZTF25aaggiqn,,good
ZTF25aaggckj,20250220,bad
ZTF25aafwgbh,20250220,bad
ZTF25aaggcmf,,good
ZTF25aagbfxn,,good
ZTF25aaggnvd,,good
ZTF25aagfsjf,20250220,bad
ZTF25aagfolg,20250220,bad
ZTF25aagfkhe,20250220,bad
ZTF25aagfism,,good
ZTF25aagfhyc,,good
ZTF25aagfgrs,,good
ZTF25aafzncz,20250220,bad
ZTF25aagffqy,20250220,bad
ZTF25aagfbwz,,good
ZTF25aagezzb,20250220,bad
ZTF25aafszil,,good
ZTF25aagesgo,,good
ZTF25aagenwa,,good
ZTF25aafyogt,,good
ZTF25aafsqka,,good
ZTF25aafzcnv,,good
ZTF25aafgfll,,good
ZTF25aagdqgv,,good
ZTF25aaggofx,20250220,bad
ZTF25aagfcyp,,good
ZTF25aagdcqe,,good
ZTF25aagfmsc,,good
ZTF25aafgcqs,,good
ZTF25aagegsx,,good
ZTF25aaggsty,,good
ZTF25aaggptz,,good
ZTF18adnhxdg,,good
ZTF25aagfasm,,good
ZTF25aagfolh,,good
ZTF25aafyzrg,,good
ZTF25aagbaek,,good
ZTF18aahppeb,20250220,bad
ZTF25aafyrrh,20250220,bad
ZTF18aaglgid,20250220,bad
ZTF25aagfahg,,good
ZTF25aafzduc,20250220,bad
ZTF25aafulfd,,good
ZTF25aafxadh,,good
ZTF24abynice,,good
ZTF22abgqveb,,good
ZTF25aagbzll,,good
ZTF24abxyrjh,,good
ZTF23aapxint,,good
ZTF25aagbvrp,,good
ZTF25aagbwyq,,good
ZTF25aagbusn,,good
ZTF25aagbvdf,20250219,bad
ZTF25aagbuno,20250219,bad
ZTF25aagbtvt,,good
ZTF25aagbttn,20250219,bad
ZTF25aagbttx,,good
ZTF25aagbtpf,,good
ZTF18abfduqh,20250219,bad
ZTF20abayrnv,,good
ZTF25aabfzwm,,good
ZTF25aagbtci,20250219,bad
ZTF25aagbtag,,good
ZTF25aagbsxw,20250219,bad
ZTF18abrzypn,,good
ZTF25aagbsxt,,good
ZTF25aagbsqw,,good
ZTF25aagbsgv,,good
ZTF25aagbsho,20250219,bad
ZTF25aafkxmj,,good
ZTF25aagbsfo,,good
ZTF25aagbsfj,,good
ZTF25aagbrpb,,good
ZTF25aagbsbc,,good
ZTF25aafwfof,20250219,bad
ZTF25aagbrej,,good
ZTF25aagbqjy,,good
ZTF25aagbpjr,,good
ZTF25aagbrjw,20250219,bad
ZTF25aagbosk,,good
ZTF25aagbpyp,,good
ZTF25aagbqyv,,good
ZTF25aagbpag,,good
ZTF25aagbrlt,,good
ZTF25aagbopb,,good
ZTF25aagbntg,,good
ZTF25aagbnoo,,good
ZTF25aagbldp,,good
ZTF25aagbkad,20250219,bad
ZTF25aadtgiq,,good
ZTF25aagbkaj,,good
ZTF25aagbift,,good
ZTF25aagbifh,,good
ZTF25aagbfzn,,good
ZTF25aagbdkj,,good
ZTF25aagbfnc,,good
ZTF25aagbfnk,,good
ZTF25aagbdvy,20250219,bad
ZTF25aafwbcr,20250219,bad
ZTF25aagbitb,,good
ZTF25aagbene,,good
ZTF25aagbelb,,good
ZTF25aafocmy,20250219,bad
ZTF18aamvanq,20250219,bad
ZTF24aakyfip,,good
ZTF25aagbpwh,,good
ZTF18aarobdw,,good
ZTF25aadllib,,good
ZTF25aagajvv,20250219,bad
ZTF25aagagfz,20250219,bad
ZTF25aafhert,20250219,bad
ZTF25aagacqk,,good
ZTF25aagaalz,20250219,bad
ZTF24abzvpqu,,good
ZTF25aafdudw,,good
ZTF25aagahrw,,good
ZTF25aafwdzi,,good
ZTF25aafwdyh,,good
ZTF25aafweab,20250219,bad
ZTF25aafwcgi,,good
ZTF25aadgeiq,,good
ZTF20aaounoj,20250219,bad
ZTF25aafytez,20250219,bad
ZTF25aafysqm,,good
ZTF25aadlhqn,20250219,bad
ZTF18aabkknh,,good
ZTF25aafunxj,,good
ZTF25aafyrpv,20250219,bad
ZTF25aafynpo,,good
ZTF25aafuoeh,,good
ZTF25aafyiwo,20250219,bad
ZTF25aafuppk,,good
ZTF25aafutph,,good
ZTF25aafyjnf,,good
ZTF25aafvbeq,,good
ZTF25aafydrq,,good
ZTF22abjpidv,,good
ZTF25aafxkwh,,good
ZTF25aafxkcn,20250219,bad
ZTF25aafxhwr,20250219,bad
ZTF25aagbycg,,good
ZTF25aagbxww,,good
ZTF20abjlzsz,,good
ZTF25aafwoqx,,good
ZTF25aafywpr,,good
ZTF25aafkote,,good
ZTF25aafytak,,good
ZTF25aagbfnl,,good
ZTF25aafyowc,,good
ZTF25aafxjcq,20250219,bad
ZTF25aafxtlr,20250219,bad
ZTF25aafvald,,good
ZTF25aafwfzz,,good
ZTF25aagbfuo,20250219,bad
ZTF25aagbdtg,,good
ZTF25aafwjoy,,good
ZTF25aafwdrt,,good
ZTF25aafwcmp,,good
ZTF25aafwcil,,good
ZTF25aafwbon,20250218,bad
ZTF25aafwbid,,good
ZTF25aafwbhf,,good
ZTF18aasyoet,20250218,bad
ZTF25aafvzsj,,good
ZTF25aafvzij,,good
ZTF25aaeyhmn,,good
ZTF25aaekosb,,good
ZTF18aagfngu,20250218,bad
ZTF25aafvcjp,,good
ZTF25aafvaqf,,good
ZTF22aboqxjt,,good
ZTF25aaftvfq,,good
ZTF17aaakbyl,,good
ZTF20abkilwc,,good
ZTF25aaftthw,,good
ZTF25aafwbig,,good
ZTF25aafvrmz,,good
ZTF25aafvcjj,,good
ZTF25aafvbzn,,good
ZTF25aafqvot,,good
ZTF25aafkobk,,good
ZTF21aarqevh,20250217,bad
ZTF25aafsvgq,,good
ZTF25aafsvec,20250217,bad
ZTF25aafsuzh,,good
ZTF25aafstyp,,good
ZTF25aafratu,,good
ZTF25aafobzl,,good
ZTF25aafpsjf,,good
ZTF25aafpqvd,,good
ZTF25aafqmxq,,good
ZTF24aaezfta,,good
ZTF25aafpyue,20250216,bad
ZTF25aafofmu,,good
ZTF25aafofcs,,good
ZTF25aafoflc,,good
ZTF25aafodpp,,good
ZTF25aafobno,,good
ZTF25aadlhgd,,good
ZTF25aafkuhi,,good
ZTF25aafkuix,,good
ZTF25aadtusj,,good
ZTF25aafkudw,,good
ZTF25aafkubt,,good
ZTF25aafkswo,,good
ZTF25aadlgef,,good
ZTF25aadlotg,20250210,bad
ZTF25aafibii,,good
ZTF25aafkofm,,good
ZTF25aafkghv,,good
ZTF25aafkghc,,good
ZTF23abnzntm,20250210,bad
ZTF25aafkgbc,20250210,bad
ZTF25aafeixc,,good
ZTF25aadvbhh,,good
ZTF25aafifqa,,good
ZTF23aafuhtr,20250209,bad
ZTF25aafjpdg,,good
ZTF25aafjphe,,good
ZTF25aafdwin,20250209,bad
ZTF25aadkudx,,good
ZTF25aadcxfd,,good
ZTF25aadlcbi,,good
ZTF25aafinnt,20250208,bad
ZTF25aafimxd,20250208,bad
ZTF18aawldxu,,good
ZTF25aaegrwh,20250208,bad
ZTF18aatrzec,20250208,bad
ZTF25aafimff,,good
ZTF25aafinhn,20250208,bad
ZTF25aafeedj,,good
ZTF25aafhomb,,good
ZTF25aaduubv,,good
ZTF25aadngyo,,good
ZTF25aafejfz,,good
ZTF25aafedjz,,good
ZTF25aafedmc,,good
ZTF25aafecyz,,good
ZTF25aafeaaq,,good
ZTF25aafdzsb,,good
ZTF25aadlodi,,good
ZTF25aaeuevy,,good
ZTF25aaeuesi,,good
ZTF25aafdqwn,,good
ZTF25aadfsmz,,good
ZTF25aadllil,,good
ZTF25aafcoaa,,good
ZTF25aadvjpx,,good
ZTF25aadvwok,20250204,bad
ZTF25aaczoqw,,good
ZTF25aacqhvc,,good
ZTF25aaegoou,,good
ZTF25aadurqw,,good
ZTF25aadusao,,good
ZTF25aafdznv,,good
ZTF25aafeefo,,good
ZTF25aadlhzw,,good
ZTF25aaeixax,,good
ZTF25aaestyd,,good
ZTF25aaeqxzj,,good
ZTF25aaeqwlo,,good
ZTF25aaeptir,,good
ZTF25aaeojyp,,good
ZTF25aaenuvz,,good
ZTF25aadyjsb,20250203,bad
ZTF25aaelikl,,good
ZTF25aadwasr,20250203,bad
ZTF25aaemcwa,20250203,bad
ZTF25aadqagj,20250201,bad
ZTF25aaeckse,,good
ZTF25aadrzrj,20250201,bad
ZTF25aadoydt,,good
ZTF25aadowyf,20250201,bad
ZTF25aaelkws,20250203,bad
ZTF25aadyhts,,good
ZTF25aadxspw,20250202,bad
ZTF25aadqnpq,20250202,bad
ZTF25aadnyok,20250202,bad
ZTF25aadnxuk,20250201,bad
ZTF25aadnwdl,20250201,bad
ZTF25aaeckya,,good
ZTF25aadnqsn,20250201,bad
ZTF24abslvcw,20250201,bad
ZTF25aadmaqa,20250202,bad
ZTF18adjxxki,,good
ZTF25aaddrbu,20250202,bad
ZTF25aaefniz,,good
ZTF25aaefglk,,good
ZTF25aaeejzq,20250202,bad
ZTF25aaeeopt,20250202,bad
ZTF18aawxjvh,20250202,bad
ZTF25aaeetrh,20250202,bad
ZTF25aaefjfq,,good
ZTF25aaedhhj,20250202,bad
ZTF25aaebysd,20250202,bad
ZTF24aaletve,20250202,bad
ZTF22abtbsdn,20250202,bad
ZTF25aaeblfr,20250202,bad
ZTF25aaebctc,20250202,bad
ZTF25aaeavsz,20250202,bad
ZTF25aaeamfl,,good
ZTF25aadzugw,20250202,bad
ZTF25aaeewey,20250202,bad
ZTF22abwtxuh,20250202,bad
ZTF24absibhe,20250202,bad
ZTF23aagjwpb,20250202,bad
ZTF25aadzhii,20250202,bad
ZTF23aaghzex,20250202,bad
ZTF25aaedgfn,20250202,bad
ZTF25aadyzik,20250202,bad
ZTF25aadyxov,20250202,bad
ZTF25aadyzky,20250202,bad
ZTF25aadzabe,20250202,bad
ZTF25aaedhzi,20250202,bad
ZTF25aadyoid,20250202,bad
ZTF25aadyikc,20250202,bad
ZTF25aadyiqd,20250202,bad
ZTF25aadydhp,20250202,bad
ZTF25aadydef,20250202,bad
ZTF22absxfeo,20250202,bad
ZTF25aadxzdc,20250202,bad
ZTF25aadxzst,,good
ZTF25aadxxbt,,good
ZTF25aaecatq,20250202,bad
ZTF25aadxtjo,20250202,bad
ZTF25aadxvnk,20250202,bad
ZTF25aadxquh,20250202,bad
ZTF18aawnvkm,20250202,bad
ZTF18aaescqn,20250202,bad
ZTF25aadzltm,20250202,bad
ZTF25aaeaubq,20250202,bad
ZTF25aadxmgc,20250202,bad
ZTF25aaechat,20250202,bad
ZTF21aajcbid,,good
ZTF25aaedkfn,20250202,bad
ZTF25aadzwbs,20250202,bad
ZTF25aadwyyz,,good
ZTF25aaeewxc,20250202,bad
ZTF25aadwoyl,20250202,bad
ZTF25aadwpdr,20250202,bad
ZTF25aadyrml,20250202,bad
ZTF25aadwhdp,20250202,bad
ZTF25aaeelxw,,good
ZTF25aadtbha,20250202,bad
ZTF17aaakyau,20250202,bad
ZTF25aadxhvs,20250202,bad
ZTF25aaebfgd,20250202,bad
ZTF25aadwees,20250202,bad
ZTF25aaebwtr,20250202,bad
ZTF25aadzgtw,20250202,bad
ZTF25aadwrly,,good
ZTF24abshykw,20250202,bad
ZTF25aadwwom,20250202,bad
ZTF25aaedtjs,20250202,bad
ZTF25aaebtmq,20250202,bad
ZTF25aadqmhr,20250202,bad
ZTF25aadznjl,,good
ZTF25aadxtva,20250202,bad
ZTF22abtsuzt,20250202,bad
ZTF25aaeebbs,20250202,bad
ZTF25aadzwhw,20250202,bad
ZTF25aadxqzy,,good
ZTF25aadxtcu,20250202,bad
ZTF25aadwwji,,good
ZTF25aadxqku,20250202,bad
ZTF25aadzqvz,20250202,bad
ZTF25aadqpde,20250202,bad
ZTF18aawxkcj,20250202,bad
ZTF25aadzotq,20250202,bad
ZTF25aaebqmi,20250202,bad
ZTF25aaeamcn,20250202,bad
ZTF25aadyiyf,20250202,bad
ZTF25aadzkpv,20250202,bad
ZTF25aadrorc,20250202,bad
ZTF25aadzhqf,20250202,bad
ZTF25aaebkdz,20250202,bad
ZTF25aadzhpw,20250202,bad
ZTF25aaedorq,20250202,bad
ZTF22abtbrli,20250202,bad
ZTF24aalerju,20250202,bad
ZTF25aadxhoo,20250202,bad
ZTF25aaefhty,20250202,bad
ZTF25aadxxyk,,good
ZTF25aadqafc,20250202,bad
ZTF25aaearne,20250202,bad
ZTF25aaeaquu,20250202,bad
ZTF19aaiuoqg,20250202,bad
ZTF25aadyogm,20250202,bad
ZTF25aadojpy,20250202,bad
ZTF25aadycqx,20250202,bad
ZTF23aaarvgn,20250202,bad
ZTF25aadohxh,20250202,bad
ZTF25aadodey,20250202,bad
ZTF22abzjicn,20250202,bad
ZTF25aadofkl,20250202,bad
ZTF25aaeaxvh,20250202,bad
ZTF25aadxhcj,20250202,bad
ZTF25aadypmk,20250202,bad
ZTF25aadoawe,,good
ZTF25aadxqnz,20250202,bad
ZTF25aadocfd,20250202,bad
ZTF25aaeebxj,,good
ZTF25aaeaqkh,20250202,bad
ZTF25aaebqvl,20250202,bad
ZTF25aadnwmq,20250202,bad
ZTF25aadoply,20250202,bad
ZTF25aadxllq,20250202,bad
ZTF25aadnumh,20250202,bad
ZTF25aadnucz,20250202,bad
ZTF25aaefpjy,20250202,bad
ZTF25aadrpsj,20250202,bad
ZTF23aaarxsf,20250202,bad
ZTF25aadzgxo,20250202,bad
ZTF25aaefmes,20250202,bad
ZTF22abnvktj,20250202,bad
ZTF25aadxzjt,20250202,bad
ZTF25aadnqwd,20250202,bad
ZTF25aadpbbz,20250202,bad
ZTF25aadxytz,20250202,bad
ZTF25aaeahys,20250202,bad
ZTF25aadsabl,,good
ZTF25aadrzjk,20250201,bad
ZTF25aadrhla,20250201,bad
ZTF22abybzpn,20250201,bad
ZTF25aadqsrc,20250201,bad
ZTF25aadqeea,20250201,bad
ZTF25aadqbsu,20250201,bad
ZTF25aadpseq,20250201,bad
ZTF23aadainn,20250201,bad
ZTF18aabvwhq,20250201,bad
ZTF23aaclyhm,20250201,bad
ZTF25aadpgpv,,good
ZTF25aadstwz,20250201,bad
ZTF25aadpemn,20250201,bad
ZTF25aadpdoo,20250201,bad
ZTF22abzkbav,20250201,bad
ZTF25aadpcyd,,good
ZTF24aajmlvz,20250201,bad
ZTF25aadoyxv,,good
ZTF25aadpagd,20250201,bad
ZTF25aadozie,20250201,bad
ZTF25aadoyhz,20250201,bad
ZTF25aadowcj,,good
ZTF25aadoyxk,,good
ZTF24aaeiysg,20250201,bad
ZTF25aadorcp,20250201,bad
ZTF24abshyhp,20250201,bad
ZTF25aadpbrz,20250201,bad
ZTF25aadomdx,20250201,bad
ZTF25aadogcx,20250201,bad
ZTF24abzfwgy,,good
ZTF25aadozji,20250201,bad
ZTF25aadodxk,20250201,bad
ZTF25aadofac,20250201,bad
ZTF25aadodik,20250201,bad
ZTF25aadodbm,20250201,bad
ZTF22abvuqzy,20250201,bad
ZTF25aadrkik,,good
ZTF25aadodos,20250201,bad
ZTF25aadqblq,,good
ZTF25aadodiz,20250201,bad
ZTF25aadpnxs,,good
ZTF25aadoahz,,good
ZTF25aadocrz,20250201,bad
ZTF25aadpmzs,,good
ZTF25aadoddr,,good
ZTF25aadobqx,,good
ZTF25aadobna,,good
ZTF25aadqccx,20250201,bad
ZTF25aadnzrg,,good
ZTF25aadorvj,20250201,bad
ZTF24abshyxi,,good
ZTF24abshzyl,20250201,bad
ZTF25aadnxae,,good
ZTF25aadnxyi,,good
ZTF25aadpldb,,good
ZTF25aadoubr,20250201,bad
ZTF25aadnxtg,,good
ZTF25aadsgsu,,good
ZTF25aadomvq,20250201,bad
ZTF25aadonjk,20250201,bad
ZTF25aadrsoy,20250201,bad
ZTF25aadnvuz,,good
ZTF25aadqlam,,good
ZTF25aadnxup,20250201,bad
ZTF25aadnwdc,,good
ZTF25aadrree,,good
ZTF21aajbvgw,20250201,bad
ZTF25aadfktz,,good
ZTF22abtbpah,,good
ZTF25aadnujq,,good
ZTF25aadnuje,,good
ZTF25aadnsyu,,good
ZTF25aadnsja,20250201,bad
ZTF25aadojaj,,good
ZTF23aaaryab,20250201,bad
ZTF25aadntob,,good
ZTF25aadnsku,20250201,bad
ZTF25aadnsyh,,good
ZTF25aadnthv,20250201,bad
ZTF25aadnryr,20250201,bad
ZTF25aadpdzc,20250201,bad
ZTF25aadnsei,20250201,bad
ZTF25aadptup,20250201,bad
ZTF24aajordk,20250201,bad
ZTF18aawncdo,20250201,bad
ZTF25aadpbre,20250201,bad
ZTF25aadfkug,,good
ZTF25aadsrdp,20250201,bad
ZTF25aadnpyi,20250201,bad
ZTF25aadogdb,20250201,bad
ZTF25aadpbzc,,good
ZTF24aajnhkm,20250201,bad
ZTF25aadsrcr,,good
ZTF25aadnpqj,20250201,bad
ZTF25aadoeph,,good
ZTF24absiasi,20250201,bad
ZTF25aadntzd,20250201,bad
ZTF25aadnunz,20250201,bad
ZTF22abwtzld,,good
ZTF25aadnodg,,good
ZTF25aadnokz,,good
ZTF25aadnogd,,good
ZTF22abtbpfz,,good
ZTF25aadlugr,20250201,bad
ZTF25aadlqew,,good
ZTF25aadlqev,,good
ZTF25aadlqfq,,good
ZTF25aadlqdf,,good
ZTF25aadllii,20250131,bad
ZTF25aadlrie,,good
ZTF25aadobgc,20250201,bad
ZTF25aadkgix,20250201,bad
ZTF25aadhuav,,good
ZTF25aadhtfg,,good
ZTF25aadhmta,,good
ZTF25aadhobh,20250201,bad
ZTF25aadhltj,,good
ZTF25aadqeid,20250201,bad
ZTF25aadltyg,,good
ZTF25aadluey,,good
ZTF25aadltrf,,good
ZTF25aacmhpl,,good
ZTF25aadltwl,,good
ZTF25aacmhol,,good
ZTF25aadltny,,good
ZTF25aadlsub,,good
ZTF25aadltat,,good
ZTF25aadlqig,,good
ZTF18aavuvqs,,good
ZTF25aadlqfo,,good
ZTF25aadjukb,,good
ZTF25aadkrpn,,good
ZTF25aadlhrm,,good
ZTF25aadjsie,,good
ZTF25aadjatp,,good
ZTF25aadiwtk,,good
ZTF25aadigin,,good
ZTF25aadiczi,,good
ZTF25aadictv,,good
ZTF25aadhqbx,,good
ZTF25aadhoxh,,good
ZTF25aacmwcv,,good
ZTF25aadigrr,,good
ZTF25aadhlbd,,good
ZTF25aadgima,,good
ZTF25aadghow,,good
ZTF25aadgdow,,good
ZTF25aadgdpu,,good
ZTF25aadgcto,,good
ZTF25aadgclu,,good
ZTF25aadgcqi,,good
ZTF25aadgcki,,good
ZTF25aadgbsx,20250130,bad
ZTF25aadgbsu,,good
ZTF25aadgaku,,good
ZTF25aadfxze,,good
ZTF25aadfwhq,20250130,bad
ZTF25aadfwjd,,good
ZTF25aadfuyb,20250130,bad
ZTF25aadfvdt,20250130,bad
ZTF25aadfurk,,good
ZTF25aadfujt,,good
ZTF25aadfulz,,good
ZTF25aadfuzq,20250130,bad
ZTF25aadfqjb,20250130,bad
ZTF18aawqnqp,20250130,bad
ZTF25aadgaqe,,good
ZTF25aadfwoz,,good
ZTF22aafubvf,,good
ZTF25aactdtp,,good
ZTF25aacrxhz,,good
ZTF25aadfmod,,good
ZTF25aadfmfe,20250130,bad
ZTF25aadfeui,,good
ZTF25aadfupz,,good
ZTF25aadexjn,20250130,bad
ZTF25aadcyjo,,good
ZTF25aadcylv,,good
ZTF25aadetbt,,good
ZTF25aadevqv,,good
ZTF25aaczjrc,,good
ZTF25aaddzhg,,good
ZTF25aacpwyg,,good
ZTF25aaddkie,,good
ZTF25aaddjwr,,good
ZTF25aadacaj,,good
ZTF25aacjoyn,,good
ZTF25aacasop,,good
ZTF25aaddgfc,,good
ZTF25aadanpr,,good
ZTF25aaddzfw,,good
ZTF25aacqtcq,20250124,bad
ZTF25aacnour,,good
ZTF25aacmftn,,good
ZTF25aacmesw,,good
ZTF25aacljwu,,good
ZTF25aacmwii,,good
ZTF25aachzjr,,good
ZTF25aactenu,,good
ZTF25aactdcs,,good
ZTF18aaetymf,20250121,bad
ZTF25aacrwou,20250120,bad
ZTF25aacrlnf,,good
ZTF25aacrfjw,20250120,bad
ZTF25aacqgbm,20250120,bad
ZTF25aacqhbf,,good
ZTF25aaclhqq,,good
ZTF25aacoyku,,good
ZTF25aachqbl,20250120,bad
ZTF25aacjoxx,,good
ZTF25aacddmf,20250118,bad
ZTF25aacpoph,,good
ZTF25aacelyq,20250118,bad
ZTF25aacnode,20250120,bad
ZTF25aacnufw,20250120,bad
ZTF25aackkec,20250120,bad
ZTF25aacawpa,20250118,bad
ZTF25aacoubx,20250120,bad
ZTF25aacibgj,,good
ZTF25aacicco,,good
ZTF25aacmcvv,,good
ZTF25aacdilx,,good
ZTF18aawnaje,20250119,bad
ZTF25aaclklv,20250119,bad
ZTF18aaqljfc,20250119,bad
ZTF25aacmbmg,,good
ZTF25aacldzw,,good
ZTF25aacezmr,,good
ZTF18aaeeedp,20250119,bad
ZTF25aackiry,,good
ZTF25aaclacj,,good
ZTF25aaceblr,20250119,bad
ZTF25aaciuqq,,good
ZTF25aacjfra,,good
ZTF25aaciqcm,,good
ZTF25aacjccb,,good
ZTF25aabzaam,,good
ZTF25aabuyyy,,good
ZTF25aaciknm,20250119,bad
ZTF17aaaeucx,20250119,bad
ZTF25aacicju,,good
ZTF25aaccwwm,20250119,bad
ZTF25aacdxnv,,good
ZTF25aacjpcn,,good
ZTF25aaclsok,,good
ZTF25aacbhct,,good
ZTF25aacibch,,good
ZTF25aabzkxv,,good
ZTF24aboofuy,,good
ZTF25aaciinz,,good
ZTF25aachzkj,20250118,bad
ZTF25aachzgf,,good
ZTF25aachybh,,good
ZTF25aacdetb,,good
ZTF25aachhhw,,good
ZTF25aacgqru,,good
ZTF25aacgoiv,,good
ZTF25aacfcvl,20250118,bad
ZTF25aacgvsm,20250118,bad
ZTF25aacezgb,,good
ZTF25aaceybo,,good
ZTF25aacerkv,,good
ZTF25aacdlqv,20250118,bad
ZTF25aaccmjq,,good
ZTF25aabztpo,,good
ZTF25aacaxqv,,good
ZTF25aacaxkg,,good
ZTF25aacautg,,good
ZTF25aacaslr,,good
ZTF25aacehow,20250118,bad
ZTF25aacdlqc,,good
ZTF25aaceirn,,good
ZTF25aachupz,20250118,bad
ZTF25aabsnyf,,good
ZTF25aabsnwc,,good
ZTF25aabphpd,,good
ZTF25aacdnrt,,good
ZTF25aacdlqg,,good
ZTF25aacdlpf,,good
ZTF25aacdkws,,good
ZTF25aacdheo,,good
ZTF25aaccqfa,,good
ZTF25aacbvcx,,good
ZTF25aacdkan,,good
ZTF25aacdipy,,good
ZTF25aacdjzo,,good
ZTF25aacdjzy,,good
ZTF25aaaoinj,,good
ZTF25aabqggv,,good
ZTF25aacblvq,,good
ZTF25aabzbex,,good
ZTF25aacaztz,,good
ZTF25aacazti,,good
ZTF25aacaqhy,,good
ZTF25aacbbqh,,good
ZTF25aacaopu,,good
ZTF25aabowly,,good
ZTF25aabskal,,good
ZTF25aabreke,,good
ZTF25aaahknq,,good
ZTF25aabqdqc,,good
ZTF25aabowed,,good
ZTF25aaboumb,,good
ZTF25aabosqp,,good
ZTF25aabnwba,,good
ZTF25aaakjsi,20250104,bad
ZTF25aabmcjz,,good
ZTF25aablyqw,,good
ZTF25aabmbjx,,good
ZTF25aabmhdd,,good
ZTF25aaaeyzz,,good
ZTF25aabjeiy,,good
ZTF25aabehgz,,good
ZTF25aaatafw,,good
ZTF24acahmla,,good
ZTF25aabebix,20250107,bad
ZTF25aaazvar,20250106,bad
ZTF24abpqerw,,good
ZTF25aaazubi,20250106,bad
ZTF25aaazuaw,,good
ZTF25aaaztvy,,good
ZTF25aaaztwi,,good
ZTF25aaaztqr,,good
ZTF25aaazubd,,good
ZTF25aaaztqq,,good
ZTF24abzwviq,,good
ZTF25aaaywqk,,good
ZTF25aaawenb,,good
ZTF25aaaztwh,,good
ZTF25aaaztvi,,good
ZTF25aaaqkbi,,good
ZTF25aaazwpv,20250106,bad
ZTF25aaaprdb,,good
ZTF25aaaywoo,,good
ZTF25aaajuyx,,good
ZTF25aaanbtg,20250104,bad
ZTF25aaamwhw,,good
ZTF25aaamujv,20250104,bad
ZTF25aaaluwi,20250104,bad
ZTF25aaakvca,20250104,bad
ZTF25aaatnmd,,good
ZTF25aaazrdg,,good
ZTF25aaafxvn,,good
ZTF25aaawpmf,,good
ZTF25aaaauxw,20250104,bad
ZTF25aaaktqb,20250104,bad
ZTF25aaavbeu,20250106,bad
ZTF25aaazbyk,,good
ZTF18aawgiuu,20250101,bad
ZTF25aaazvbb,,good
ZTF25aaazwcl,,good
ZTF25aaaknab,20250104,bad
ZTF21abasbwt,,good
ZTF25aaataex,,good
ZTF22abtczqs,,good
ZTF18aajhlxa,20250105,bad
ZTF25aaasqqk,20250105,bad
ZTF25aaaqvke,20250105,bad
ZTF25aaaqjfc,,good
ZTF24abzvzfb,,good
ZTF24abysuvn,,good
ZTF25aaaoerf,,good
ZTF24acahvpy,,good
ZTF25aaadytl,,good
ZTF24acahtsl,20250105,bad
ZTF24abztxiq,,good
ZTF25aaabezb,,good
ZTF25aaajudz,,good
ZTF25aaaonai,,good
ZTF25aaakxjj,,good
ZTF25aaaktmc,,good
ZTF25aaaknyc,20250104,bad
ZTF25aaakjli,,good
ZTF25aaakman,,good
ZTF25aaabbyo,,good
ZTF25aaaawig,20250103,bad
ZTF25aaakmkh,20250104,bad
ZTF25aaaaper,,good
ZTF25aaaafge,,good
ZTF25aaaexrb,,good
ZTF25aaaovwf,20250104,bad
ZTF24abzvskp,,good
ZTF25aaaoupu,,good
ZTF24acahubh,,good
